model_name,num_children,has_parent,is_in_records,license,author
susumuota/gpt_0.125B_global_step100_openassistant,0,False,True,,
suzakuteam/Qwen3-32b_SFT_Open_MATH,0,False,True,,
suzhentxt/Qwen2.5-1.5B-Open-R1-Code-GRPO,0,False,True,,
suzhentxt/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
sunyiyou/openr1_number_theory_1k_lg_1,0,False,True,,
sunyiyou/openr1_number_theory_1k_lg_0,0,False,True,,
sunyiyou/openr1_logic_and_puzzles_1k_lg_3,0,False,True,,
sunyiyou/openr1_inequalities_1k_lg_3,0,False,True,,
sunyiyou/openr1_diverse_200_lg,0,False,True,,
sunyiyou/openr1_diverse_500_lg,0,False,True,,
sunyiyou/openr1_geometry_1k_lg_0,0,False,True,,
sunyiyou/openr1_geometry_1k_lg_1,0,False,True,,
sunyiyou/openr1_geometry_1k_lg_2,0,False,True,,
sunyiyou/openr1_geometry_1k_lg_3,0,False,True,,
sunyiyou/openr1_inequalities_1k_lg_0,0,False,True,,
sunyiyou/openr1_inequalities_1k_lg_1,0,False,True,,
sunyiyou/openr1_inequalities_1k_lg_2,0,False,True,,
sunyiyou/openr1_insim_aime24mdhd_1k_0,0,False,True,,
sunyiyou/openr1_logic_and_puzzles_1k_lg_2,0,False,True,,
sunyiyou/openr1_insim_aime24mdhd_1k_1,0,False,True,,
sunyiyou/openr1_insim_aime24mdhd_1k_2,0,False,True,,
sunyiyou/openr1_insim_aime24mdhd_1k_3,0,False,True,,
sunyiyou/openr1_lg_10k_ep4,0,False,True,,
sunyiyou/openr1_lg_20k_ep4,0,False,True,,
sunyiyou/openr1_lg_2k_ep4,0,False,True,,
sunyiyou/openr1_lg_5k_ep4,0,False,True,,
sunyiyou/openr1_logic_and_puzzles_1k_lg_0,0,False,True,,
sunyiyou/openr1_logic_and_puzzles_1k_lg_1,0,False,True,,
star0530/Deepseek-Coder-V2-Lite-13B-Instruct-Open-R1-Distill,0,False,True,,
stablediffusionapi/opendalle,0,False,True,creativeml-openrail-m,
suzii/mistral_7b_intrus_lora_v1.3_OpenHermes,0,False,True,,
sosoai/hansoldeco-beomi-llama3-open-ko-8b-64k-test-v0.2-chatvector,0,False,True,,
someonewithoutlife/openllama-3b-v2-gguf,0,False,True,,
somnan/openthaigpt-1.0.0-beta-13b-chat-hf,0,False,True,,
somnan/openthaigpt-1.0.0-beta-7b-chat-ckpt-hf,0,False,True,,
somnan/openthaigpt-1.0.0-beta-7b-dharma-thai-v1-ckpt-hf,0,False,True,,
somnan/openthaigpt-gpt2-pantipwiki-poc-0.0.1,0,False,True,,
sonalkum/synthio-stable-audio-open,0,False,True,,
sonthenguyen/OpenHermes-2.5-Mistral-7B-DPO-mtbo,0,False,True,,
sonthenguyen/OpenHermes-2.5-Mistral-7B-Nectar-Anthropic-hh-RankK17-Chatml,0,False,True,,
sonthenguyen/OpenHermes-2.5-Mistral-7B-mt-bench-DPO-original-v2,0,False,True,apache-2.0,
sonthenguyen/OpenHermes-2.5-Mistral-7B-mt-bench-DPO-recovered-v2,0,False,True,apache-2.0,
sonthenguyen/OpenHermes-2.5-Mistral-7B-mt-bench-DPO-reversed_corrupted,0,False,True,apache-2.0,
soonmo/OpenHermes-2.5-Mistral-7B-method1,0,False,True,,
soramame123/open-calm-fine-tune,0,False,True,cc-by-nc-nd-4.0,
sosla/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
sosla/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
sosoai/OPEN-KO-SOLAR-10.7B-gguf-dpo-hansoldeco,0,False,True,,
sosoai/OPEN-SOLAR-KO-10.7B-dpo,0,False,True,,
sosoai/hansoldeco-beomi-Llama-3-Open-Ko-8B-Instruct-preview,0,False,True,,
sosoai/hansoldeco-beomi-Llama-3-Open-Ko-8B-Instruct-preview-Q4_K_M-GGUF,0,False,True,,
sosoai/hansoldeco-beomi-Llama-3-Open-Ko-8B-Instruct-preview-qdora-v0.1,0,False,True,,
sosoai/hansoldeco-beomi-llama3-open-ko-8b-64k-test-dpo,0,False,True,,
someon98/pico-openlainn-1b-merge-slerp-gguf,0,False,True,,
sokjukim/sft_openassistant-guanaco,0,False,True,,
sohyunan/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
slaren/open_llama_7b_v2_shakespeare_lora,0,False,True,mit,
skratos115/qwen2-7b-OpenDevin-f16,0,False,True,mit,
skratos115/qwen2-7b-OpenDevin-q4_k_m,0,False,True,mit,
skratos115/qwen2-7b-OpenDevin-q5_k_m,0,False,True,mit,
skratos115/qwen2-7b-OpenDevin-q8_o,0,False,True,mit,
sksq96/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
skymizer/Mistral-7B-OpenOrca-csft-open-orca-q-sparse-all-0.6,0,False,True,,
skywallger/openthaigpt-1.0.0-7b-chat-hr-itmx,0,False,True,apache-2.0,
skzxjus/Qwen2.5-7B-1M-Open-R1-GRPO,0,False,True,,
slaren/open_llama_3b_v2_shakespeare_lora,0,False,True,mit,
sliuau/OpenR1-Distill-7B,0,False,True,,
sofeamruslan/openai-whisper-medium-LORA-Malay-transcribe-colab_v04,0,False,True,,
sluxsr/Qwen2.5-1.5B-Open-R1-Code-GRPO,0,False,True,,
smangrul/openai-whisper-large-v2-LORA-hi-transcribe-colab,0,False,True,,
smart02/OpenTTS_Top786,0,False,True,,
smig/sft_openassistant-guanaco,0,False,True,,
smrynrz20/openai-whisper-large-v2-LORA-colab,0,False,True,,
snowy1997/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
sofeamruslan/openai-whisper-medium-LORA-Malay-transcribe-colab,0,False,True,,
sofeamruslan/openai-whisper-medium-LORA-Malay-transcribe-colab_v01,0,False,True,,
sofeamruslan/openai-whisper-medium-LORA-Malay-transcribe-colab_v02,0,False,True,,
sosoai/hansoldeco-beomi-llama3-open-ko-8b-64k-test-v0.2,0,False,True,,
sosoai/mlx-OPEN-SOLAR-KO-10.7B,0,False,True,apache-2.0,
stabilityai/stable-audio-open-small,0,False,True,other,
sosoai/unsloth-hansoldeco-mistral-7b-openhermes-mixed-lora-v0.1,0,False,True,,
sravanthib/OpenR1-Qwen2.5-7B-SFT,0,False,True,,
sravanthib/OpenR1-llama3.1-8b-SFT,0,False,True,,
sravanthib/Qwen-base-open-RL,0,False,True,,
sravanthib/Qwen-math-open-RL,0,False,True,,
sravanthib/SFT_and_RLinstruct-Llama-3.1-8B-open-RL,0,False,True,,
sravanthib/new-OpenR1-llama3.1-8b-SFT,0,False,True,,
sravanthib/new_Llama-3.1-8B-open-RL,0,False,True,,
srbh123/CLIP-AutoGeo-5K-OpenAI,0,False,True,,
srbh123/CLIP-AutoGeo-5K-OpenAI-New,0,False,True,,
srd4/my-openai-whisper-endpoint,0,False,True,mit,
srmeier/sft_openassistant-guanaco,0,False,True,,
srossi93/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
ssaaeee/opensubtitle_informal2formal_dataset,0,False,True,,
ssands1979/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
ssdsc/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
sseungy/Llama-3-Open-Ko-8B-FT-0808,0,False,True,,
sseungy/Llama-3-Open-Ko-8B-FT-0808-2,0,False,True,,
sseungy/Llama-3-Open-Ko-8B-FinAI-FT-01,0,False,True,,
ssj1989/open_llama_001,0,False,True,mit,
ssoh1203/openllama-3b-peft-squad_v2,0,False,True,,
stabilityai/stable-audio-open-1.0,0,False,True,other,
sravanthib/OpenR1-Qwen-2.5-Math-instruct-SFT,0,False,True,,
sravanthib/Monday_SFT_and_RLinstruct-Llama-3.1-8B-open-RL,0,False,True,,
squalorhhh/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
sp007367/ACE-Step-openedm-LoRA-v1,0,False,True,,
sounana/openai-whisper-large-v2-LORA-colab,0,False,True,,
sounana/openai-whisper-large-v2-Lastversion,0,False,True,,
sourya/Qwen2.5-32B-Open-R1-Distill-bespoke17k-peft,0,False,True,,
sourya/Qwen2.5-7B-Instruct-Open-R1-Distill-bespoke17k,0,False,True,,
sourya/Qwen2.5-7B-Instruct-Open-R1-Distill-bespoke17k-PEFT,0,False,True,,
sovitrath/gpt2_base_open_assistant_guanaco,0,False,True,other,
sovitrath/gpt2_large_openassistant_guanaco,0,False,True,other,
soyk/open_hermes_cs,0,False,True,,
sp007367/ACE-Step-openedm-LoRA-test,0,False,True,,
spachava/mini_open_llama,0,False,True,,
sprint-mammoth/openbuddy-mistral-7b-v13.1-GGUF,0,False,True,cc-by-sa-4.0,
spamsoms/LCM-anything-v5-openvino2,0,False,True,,
spar-ai/henry-LLM-openchat-epoch3-50dia-4bit-awq,0,False,True,,
sparse-encoder-testing/splade-bert-tiny-nq-openvino,0,False,True,apache-2.0,
speechbrain/speech-llm-LTU-AS-openasqa,0,False,True,apache-2.0,
splm/openchat-spin-slimorca-iter0,0,False,True,mit,
splm/openchat-spin-slimorca-iter1,0,False,True,apache-2.0,
splm/openchat-spin-slimorca-iter2,0,False,True,apache-2.0,
splm/openchat-spin-slimorca-iter3,0,False,True,apache-2.0,
sprint-mammoth/openbuddy-llemma-34b-v13.1-GGUF,0,False,True,llama2,
suzhentxt/Qwen2.5-1.5B-OpenR1-Distill,0,False,True,,
suzii/mistral_7b_intrus_lora_v1.4_OpenHermes,0,False,True,,
skowshik/Qwen2.5-3B-combined-Open-R1-GRPO,0,False,True,,
thepowerfuldeez/mistral-openhermes-sft,0,False,True,apache-2.0,
teoha/openai-whisper-small-LORA-colab,0,False,True,,
teramune/gpt_0.125B_global_step1000_openassistant,0,False,True,,
teraokahiroshi/opencalm-7b-masuidrive,0,False,True,,
terricon2/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
terricon2/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
teslalord/latest-open-orca-adapters,0,False,True,,
teslalord/open-orca-platypus-2-medical,0,False,True,,
testGPTLLM/gpt2-openapipublic-cors-pass,0,False,True,,
testafinda-lordseidon/openllama_7b_uncensored_gf,0,False,True,,
testdfsfd/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
thaisonatk/open-elm-1b-full,0,False,True,,
thandongtb/openvoice_generator,0,False,True,mit,
thanhduycao/openai-whisper-large-v2-colab,0,False,True,,
thanhnamitit/OpenFedLLM,0,False,True,,
thaottn/OpenCLIP-resnet50-CC12M,0,False,True,mit,
thaottn/OpenCLIP-resnet50-LAION15M,0,False,True,mit,
thaottn/OpenCLIP-resnet50-RedCaps12M,0,False,True,mit,
thaottn/OpenCLIP-resnet50-Shutterstock15M,0,False,True,mit,
thaottn/OpenCLIP-resnet50-YFCC15M,0,False,True,mit,
theaithinker/OpenCelestial_1,0,False,True,mit,
theothertom/open_llama_3b_chat_finetune,0,False,True,,
teoha/openai-whisper-medium-jp-LORA-colab,0,False,True,,
teoha/openai-whisper-medium-PeftType.LORA-colab,0,False,True,,
teoha/openai-whisper-medium-LORA-ja,0,False,True,,
techno-trade-fukuda/gpt_0.125B_global_step300_openassistant,0,False,True,,
taresco/openmath_instruct_zulu_llama_instruct,0,False,True,,
tarkarninswave/mlc-chat-openchat-3.5-q3f16_1,0,False,True,apache-2.0,
tarkarninswave/openchat_3.5-q4f32_1,0,False,True,apache-2.0,
tarotarotarou/cyberagent-open-calm-small-oasst1-21k-ja,0,False,True,,
tashevski/gpt-oss-20b-opencivics,0,False,True,mit,
tcui/open-vicuna,0,False,True,,
tebal91901/OpenThinker2-32B-abliterated,0,False,True,,
tebal91901/nicoboss_OpenThinker2-32B-Uncensored-GGUF,0,False,True,apache-2.0,
techandy42/llama-2-7b-chat-openorca,0,False,True,,
teddylee777/Llama-3-Open-Ko-8B-Instruct-preview-gguf,0,False,True,other,
teoha/openai-whisper-medium-LORA-colab,0,False,True,,
teddylee777/Llama-3-Open-Ko-8B-Instruct-teddynote-gguf,0,False,True,llama3,
teddylee777/Llama-3-Open-Ko-8B-gguf,0,False,True,llama3,
teemo001/dl-openai-whisper-models,0,False,True,,
telmo-itc/lora_OpenHermes2_5,0,False,True,,
tenacioustommy/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
tenacioustommy/Qwen2.5-3B-Open-R1-Distill,0,False,True,,
tenacioustommy/Qwen2.5-3B-Open-R1-GRPO,0,False,True,,
tenacioustommy/Qwen2.5-7B-Open-R1-Distill,0,False,True,,
tenacioustommy/Qwen2.5-7B-Open-R1-GRPO,0,False,True,,
thepowerfuldeez/Openthoughts-SFT-Qwen3-0.6B-GRPO,0,False,True,,
thewalnutaisg/YOLOv8-aadhar-card-int8-openvino,0,False,True,,
taresco/openmath_instruct_somali_llama_instruct,0,False,True,,
theweekday/personality_traits_openness,0,False,True,unknown,
tim-lawson/pretrain_ngram_gemma-3-270m_open-web-math,0,False,True,,
tim9510019/openai-whisper-large-v2-LORA,0,False,True,,
timm/MobileCLIP2-B-OpenCLIP,0,False,True,apple-amlr,
timm/MobileCLIP2-L-14-OpenCLIP,0,False,True,apple-amlr,
timm/MobileCLIP2-S0-OpenCLIP,0,False,True,apple-amlr,
timm/MobileCLIP2-S2-OpenCLIP,0,False,True,apple-amlr,
timm/MobileCLIP2-S3-OpenCLIP,0,False,True,apple-amlr,
timm/MobileCLIP2-S4-OpenCLIP,0,False,True,apple-amlr,
timm/resnet101_clip.openai,0,False,True,mit,
timm/resnet101_clip_gap.openai,0,False,True,apache-2.0,
timm/resnet50_clip.openai,0,False,True,mit,
timm/resnet50_clip_gap.openai,0,False,True,apache-2.0,
timm/resnet50x16_clip.openai,0,False,True,mit,
timm/resnet50x16_clip_gap.openai,0,False,True,apache-2.0,
timm/resnet50x4_clip.openai,0,False,True,mit,
timm/resnet50x4_clip_gap.openai,0,False,True,apache-2.0,
timm/resnet50x64_clip.openai,0,False,True,mit,
timm/resnet50x64_clip_gap.openai,0,False,True,apache-2.0,
timm/vit_base_patch16_clip_224.openai,0,False,True,apache-2.0,
timm/vit_base_patch16_clip_224.openai_ft_in12k,0,False,True,apache-2.0,
timm/vit_base_patch16_clip_224.openai_ft_in12k_in1k,0,False,True,apache-2.0,
tim-lawson/pretrain_ngram_gemma-3-270m_1b_open-web-math,0,False,True,,
tim-lawson/pretrain_kl_div_gemma-3-270m_1b_open-web-math,0,False,True,,
tim-lawson/pretrain_gpt2_openwebtext,0,False,True,,
thodsapon/openthaigpt-1.0.0-beta-lengV1,0,False,True,,
theweekday/xlmRoBERTa-openness,0,False,True,,
thibaud/controlnet-sd21-openpose-diffusers,0,False,True,other,
thibaud/controlnet-sd21-openposev2-diffusers,0,False,True,other,
thibble/openvla_pickandplace_hanrui500ep,0,False,True,,
thisserand/alpaca-lora-german-7b-openai-12k,0,False,True,,
thisserand/open_llama_7b_v2_sharded,0,False,True,,
thivy/flan-t5-base-finetuned-opus_books-en-to-no-test-finetuned-open_subtitles-en-to-no-test,0,False,True,apache-2.0,
thkelper/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
thodsapon/OpenthaiGPT-70b,0,False,True,,
three-potato/open_docker_smell_code,0,False,True,,
tim-lawson/pretrain_gemma3_openwebtext_v2,0,False,True,,
thuanan/Llama-3.2-1B-RLHF-10k-prompt-vi-openhermes,0,False,True,,
tianbuxsw/stable-diffusion-v1-5-mnn-opencl,0,False,True,apache-2.0,
tiancaikee888/openDiaoMao,0,False,True,,
tianmengc/openvoice2-melotts-ov,0,False,True,,
tianzhechu/openthinker114k_7b_4nodes_corrupted_30k,0,False,True,,
ticlazau/GPT2-openwebtext,0,False,True,mit,
tiendung/open_llama_3b-8k_visyll,0,False,True,,
tim-lawson/pretrain_gemma-3-270m_open-web-math,0,False,True,,
tim-lawson/pretrain_gemma3_openwebtext,0,False,True,,
taresco/openmath_instruct_swahili_llama_instruct,0,False,True,,
taresco/openmath_instruct_pidgin_llama_instruct,0,False,True,,
sw882882/llama2-7b-molora8-openplatypus-0,0,False,True,,
szang18/openvla-libero-object-vq7-vggt-cross-freeze_v-new_cat-camera-head,0,False,True,,
szang18/openvla-closebox-qpos-abs-vq21-vggt-cross-freeze_v-multiview_prope,0,False,True,,
szang18/openvla-closebox-qpos-vq21-freeze_v,0,False,True,,
szang18/openvla-closebox-qpos-vq21-vggt-cross-freeze_v,0,False,True,,
szang18/openvla-closebox-qpos-vq21-vggt-cross-freeze_v2,0,False,True,,
szang18/openvla-closebox-qpos-vq35-vggt-cross-freeze_v,0,False,True,,
szang18/openvla-closebox-qpos-vq49-vggt-cross-freeze_v,0,False,True,,
szang18/openvla-closebox-qpos-vq7-new,0,False,True,,
szang18/openvla-closebox-vq21-vggt-cross-freeze_v-camera-data_scaling,0,False,True,,
szang18/openvla-closebox-vq21-vggt-cross-freeze_v-camera-data_scaling-ablation,0,False,True,,
szang18/openvla-closebox-vq21-vggt-cross-freeze_v-camera-data_scaling-ablation-epoch50,0,False,True,,
szang18/openvla-closebox-vq21-vggt-cross-freeze_v-camera-data_scaling-camera_aggregator,0,False,True,,
szang18/openvla-closebox-vq21-vggt-cross-freeze_v-camera-data_scaling-del_camera,0,False,True,,
szang18/openvla-closebox-vq21-vggt-cross-freeze_v-camera-data_scaling-epoch24,0,False,True,,
szang18/openvla-closebox-vq21-vggt-cross-freeze_v-camera-data_scaling-new,0,False,True,,
szang18/openvla-closebox-vq21-vggt-cross-freeze_v-camera-data_scaling-new-ablation,0,False,True,,
szang18/openvla-closebox-vq21-vggt-cross-freeze_v-camera-data_scaling-new-epoch50,0,False,True,,
szang18/openvla-closebox-vq21-vggt-cross-freeze_v-camera-data_scaling-new-newcat,0,False,True,,
szang18/openvla-closebox-vq21-vggt-cross-freeze_v-camera-data_scaling2,0,False,True,,
szang18/openvla-closebox-vq21-vggt-cross-freeze_v-camera-data_scaling2-epoch50,0,False,True,,
szang18/openvla-libero-goal-vggt-cross-freeze_v-new_cat-camera-head-image_aug,0,False,True,,
szang18/openvla-libero-goal-vq7-vggt-cross-freeze_v-new_cat-camera-head,0,False,True,,
szang18/openvla-closebox-qpos-abs-vq21-vggt-cross-freeze_v-multiview_newcat_data_scaling,0,False,True,,
szang18/openvla-closebox-qpos-abs-vq21-vggt-cross-freeze_v-multiview_newcat,0,False,True,,
szang18/openvla-closebox-qpos-abs-vq21-vggt-cross-freeze_v-camera,0,False,True,,
swardiantara/OpenSSH-one-crk20-m0.5-e5-b128-L6,0,False,True,,
sw882882/llama2-7b-molora8-openplatypus-1,0,False,True,,
sw882882/llama2-7b-molora8-openplatypus-2,0,False,True,,
sw882882/llama2-7b-molora8-openplatypus-3,0,False,True,,
sw882882/llama2-7b-molora8-openplatypus-4,0,False,True,,
sw882882/llama2-7b-molora8-openplatypus-5,0,False,True,,
sw882882/llama2-7b-molora8-openplatypus-6,0,False,True,,
sw882882/llama2-7b-molora8-openplatypus-7,0,False,True,,
swapnice/swapnice-openorcaxopenchat-preview2-13b,0,False,True,llama2,
swardiantara/OpenSSH-one-crk20-m0.5-e15-b128-L6,0,False,True,,
swardiantara/OpenSSH-one-crk20-m0.9-e15-b128-L6,0,False,True,,
syuya/openaiwhisper_webapp,0,False,True,,
swardiantara/OpenSSH-one-crk20-m1.0-e15-b128-L6,0,False,True,,
swe-train/openhands-bon-traj,0,False,True,,
swgj/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
sx1105092/OpenR1-Distill-7B,0,False,True,,
sx1105092/OpenR1-Distill-Qw3_1.7B_grpo_dt0915,0,False,True,,
sx1105092/OpenR1-Distill-Qw3_4B_dt0904_grpo,0,False,True,,
sxmzrl/open-reverse-proxy,0,False,True,,
synthbot/pony-diffusion-v3-1-openvino,0,False,True,,
systools/ost-file-cannot-be-opened,0,False,True,,
szang18/openvla-libero-object,0,False,True,,
szang18/openvla-libero-object_old,0,False,True,,
taresco/openmath_instruct_arabic_llama_instruct,0,False,True,,
szang18/openvla-libero-object_old-no_vq,0,False,True,,
taguser/openshift-builds-unified-epoch2-2025-May-20,0,False,True,,
talatpasa/openrail,0,False,True,apache-2.0,
talibk/SAE_Lens_llama3-3B-Instruct-OpenWebText,0,False,True,,
talkchief/openai_whisper-large-v2,0,False,True,,
tanaymehta/OpenMath-mamba-2-1.3b,0,False,True,,
tanchcliff/openai-whisper-large-v2-LORA-colab,0,False,True,,
tanzuhuggingface/open-llama-7b-open-instruct-GGML,0,False,True,,
taobao-mnn/OpenELM-1_1B-Instruct-MNN,0,False,True,apache-2.0,
taobao-mnn/OpenELM-270M-Instruct-MNN,0,False,True,apache-2.0,
taobao-mnn/OpenELM-3B-Instruct-MNN,0,False,True,apache-2.0,
taobao-mnn/OpenELM-450M-Instruct-MNN,0,False,True,apache-2.0,
taobao-mnn/stable-diffusion-v1-5-mnn-opencl,0,False,True,apache-2.0,
taohu88/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
taolicheng/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
taopanda/test-OpenHermes-2.5-Mistral-7B,0,False,True,,
taopanda/test-open_llama_3b,0,False,True,,
taozi555/openedai-moderations,0,False,True,,
taozihuahua/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
tarabukinivan/mymodel11-opena,0,False,True,,
tarax/Camelid-7B-Open,0,False,True,,
taresco/openmath_instruct_afrikaans_llama_instruct,0,False,True,,
taegune/Llama-3-Open-Ko-8B-Instruct-SG-GGUF,0,False,True,,
tBiski/Llama2_7b_OpenAI_Summarization_RM_v1,0,False,True,,
tBiski/Llama2_7b_OpenAI_Summarization_RM,0,False,True,,
szang18/openvla-pickcube-vq7-vggt-cross-freeze_v-camera,0,False,True,,
szang18/openvla-libero-spatial,0,False,True,,
szang18/openvla-libero-spatial-vq7-vggt-cross-freeze_v-new_cat-camera-head,0,False,True,,
szang18/openvla-lora_debug4,0,False,True,,
szang18/openvla-mini-full-train-vs-libero-object_old,0,False,True,,
szang18/openvla-mini-no_system_prompt-vs-libero-object_old,0,False,True,,
szang18/openvla-mini-vs-libero-object_old,0,False,True,,
szang18/openvla-oft-vggt,0,False,True,,
szang18/openvla-pickcube-qpos-abs-vq7-vggt-cross-freeze_v-multiview_prope,0,False,True,,
szang18/openvla-pickcube-vq7-freeze_v_2,0,False,True,,
szang18/openvla-pickcube-vq7-vggt-cross-freeze_v-camera-data_scaling,0,False,True,,
tBiski/Llama2_13b_OpenAI_Summarization_RM_v1,0,False,True,,
szang18/openvla-stackcube-vq7-vggt-cross-freeze_v,0,False,True,,
szang18/openvla-stackcube-vq7-vggt-cross-freeze_v-camera,0,False,True,,
szpt/openunmix-mod,0,False,True,mit,
t-b-c/litho0-0.3-openai,0,False,True,,
t2binh/open-llama-13b-open-instruct,0,False,True,,
tBiski/Gemma2_2b_OpenAI_Summarization_RM,0,False,True,,
tBiski/Gemma2_2b_OpenAI_Summarization_RM_v1,0,False,True,,
tBiski/Gemma2_2b_OpenAI_Summarization_RM_v1_merged,0,False,True,,
tBiski/Llama2_13b_OpenAI_Summarization_RM,0,False,True,,
skratos115/LLAMA_3.1_8B_OpenDevin_DEVINator,0,False,True,mit,
skmnlp/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
shray98/peft-cumulative-testing-all-121-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-253-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-233-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-234-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-235-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-236-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-237-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-238-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-239-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-24-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-240-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-241-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-242-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-243-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-244-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-245-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-246-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-247-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-248-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-249-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-25-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-250-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-251-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-232-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-231-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-230-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-22-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-211-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-212-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-213-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-214-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-215-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-216-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-217-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-218-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-219-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-220-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-23-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-221-openai-whisper-large-v3,0,False,True,,
shray98/peft-cumulative-testing-all-222-openai-whisper-large-v3,0,False,True,,
